Smiles,ID
OC(C(C1CCCC1)c1ccncc1)=O,C1630
OC(c(cc1)cc2c1occ2)=O,C1631
OC(C(CC1=O)CN1c1nccs1)=O,C1632
Cn1ncc([N+]([O-])=O)c1C(O)=O,C1633
CS(N(CCCC1)C1C(O)=O)(=O)=O,C1634
COc(cc(cc1)C(O)=O)c1OCc1ccncc1,C1635
CCC(CC)=CC(O)=O,C1636
CCN(CC1)CCN1c(cc1)ccc1C(O)=O,C1637
CC(C)c(cc1)cc(C(O)=O)c1O,C1638
OC(CC1(Cn2nnnc2)CCCCC1)=O,C1639
OC([C@@H](C1)[C@H]1c1cc(O)ccc1)=O,C1640
OC(c1nccc2c1cc[nH]2)=O,C1641
OC(CCC(N(C1)c(cccc2)c2NC1=O)=O)=O,C1642
CC(C)(C(O)=O)c1cc2ccccc2cc1,C1643
CC(C)(CC1)Cc2c1sc(C(O)=O)c2,C1644
OC(C(CCC1)N1C=O)=O,C1645
OC(c(ccc(F)c1)c1Cl)=O,C1646
COc1cc(CC(O)=O)cc(OC)c1O,C1647
OC(c(cc1)cc(C2)c1NC2=O)=O,C1648
C[C@H](C1)C[C@@H]1C(O)=O,C1649
Cn1c(SCC(O)=O)nnc1,C1650
COc1cc(OC)c(Cn2ncc3cc(C(O)=O)cnc23)cc1,C1651
OC(CCN(CC1)CCN1c1ccccc1)=O,C1652
OC(c1cc(C2CC2)ncc1)=O,C1653
OC(CSCc1cccs1)=O,C1654
OC(c(cccc1)c1-n1nnnc1)=O,C1655
CN([C@@H]([C@H](C1)C(O)=O)c2ccc(C(F)(F)F)cc2)C1=O,C1656
OC(CNC(c1ccccc1)=O)=O,C1657
COc1cccc(Cl)c1C(O)=O,C1658
O[C@H](CC(O)=O)c1ccccc1,C1659
OC(CCN(C=Nc1c2c(CCCC3)c3s1)C2=O)=O,C1660
OC(/C=C/c1c2OCOCc2cc(F)c1)=O,C1661
CC(C)C[C@@H](C1)[C@H]1C(O)=O,C1662
CC(C)c(nc(C)nc1)c1C(O)=O,C1663
Cc(cc1)cc(OC)c1OCC(O)=O,C1664
OC(c1c(CN2CCOCC2)cco1)=O,C1665
CCS(c1cc(CC(O)=O)ccc1)(=O)=O,C1666
OC(C(CCC1=O)n2c1ccc2)=O,C1667
OC(c(cc1)cc(N=CN2)c1C2=O)=O,C1668
OC(c1ccc(-c2ccco2)s1)=O,C1669
OC(Cc(cccc1)c1Cl)=O,C1670
CC(N1CCN(CCC(O)=O)CC1)=O,C1671
OC(c(cc1)cc(F)c1Oc(cc1)ccc1Br)=O,C1672
OC(C1CCCCC1)=O,C1673
OC(C1(CC2)Sc(ccc(Cl)c3)c3N1C2=O)=O,C1674
Cc(c1cc(C(O)=O)cnc11)nn1-c1ccc(C)cc1,C1675
CCc1ccc(CC(O)=O)cc1,C1676
OC(CC1SC(N2CCCC2)=NC1=O)=O,C1677
[O-][N+](c(cc1)cc(Br)c1C(O)=O)=O,C1678
OC(C(C1)(CC1=O)c1cccc(Br)c1)=O,C1679
Cc1c(C(O)=O)sc(-c2nnc[nH]2)n1,C1680
CCc1cc(C(O)=O)c(C)nn1,C1681
OC(C(CC1)CCN1C(c1ccco1)=O)=O,C1682
COc1cc(C(O)=O)cc2c1OCCO2,C1683
Cc1c(C(O)=O)nnn1-c1cccc2ncccc12,C1684
OC(C(c(cc1)ccc1Cl)N1CCOCC1)=O,C1685
COc1c(CCC(O)=O)cccc1,C1686
CCCN(CC1)CCC1C(O)=O,C1687
Cc(ccc(C(O)=O)c1)c1Oc1ccncc1,C1688
Cc1c(C(O)=O)nc(C)[nH]1,C1689
OC(c1ccc(C2CCCCC2)cc1)=O,C1690
OC(C(CCC1)CN1c1nccnc1)=O,C1691
Cc1nc(SCc(cccc2)c2C(O)=O)nc(C)c1,C1692
Cc1c(C(O)=O)oc(CCC2)c1C2=O,C1693
OC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O,C1694
Cc1nc(-c(cc2)ccc2Cl)nc(C(O)=O)c1,C1695
CC(C(O)=O)N(C(CC1)=O)C1=O,C1696
OC(C(CC1)CCN1C(CSc1ncnc2ccccc12)=O)=O,C1697
N#Cc(cc1)ccc1OCc1cccc(C(O)=O)c1,C1698
Cn(cc1)c2c1ccc(C(O)=O)c2,C1699
OC(CCc1nnc(C2CC2)o1)=O,C1700
OC(C(c1ccccc1)=O)SCC(O)=O,C1701
CN(C1CCCC1)c1nccc(C(O)=O)c1,C1702
CN(C(C(C(O)=O)=CN1)=O)C1=O,C1703
Cc(nc(cc1)-c2cccc(Br)c2)c1C(O)=O,C1704
CCCC(C(C)C)C(O)=O,C1705
CN(CC(O)=O)c(ccc(C#N)c1)c1F,C1706
CCc1cc(C(O)=O)c(c(C)no2)c2n1,C1707
OC(Cn1nc(C(F)F)cc1C1CC1)=O,C1708
OC(C(CC1)c2c1cccc2)=O,C1709
COc(ccc(C(O)=O)c1)c1-c1ccccc1,C1710
OC(c1ccnn1C1CCOCC1)=O,C1711
OC(C(CCC1)CN1C(Cc(cc1)ccc1Br)=O)=O,C1712
OC(c([nH]nc1)c1Cl)=O,C1713
Cc1nc2ccccc2c(COc(cc2)ccc2C(O)=O)c1,C1714
OC(C(CC1)CCS1(=O)=O)=O,C1715
OC(Cc(cc1)ccc1Br)=O,C1716
OC(c1cc(scc2)c2[nH]1)=O,C1717
OC(C(CC1)CCN1C(COc1ccccc1)=O)=O,C1718
COc1cc(C(O)=O)cc(Cl)c1OC,C1719
C[C@@H](C(O)=O)N(C(c1c2cncc1)=O)C2=O,C1720
Cc1c(CN2CCN(C)CC2)c(C(O)=O)no1,C1721
COc1ccc(cc(cc2)C(O)=O)c2c1,C1722
OC([C@H](CCCC1)[C@H]1c1ccccc1)=O,C1723
OC(c(cc(cc1)-n2nnnc2)c1O)=O,C1724
OC(CCC(N1)=Nc(sc2c3CCC2)c3C1=O)=O,C1725
OC(c(cc1)cnc1Oc(cc1)ccc1Br)=O,C1726
OC(C1CN(Cc2ccccc2)CC1)=O,C1727
COc1cc2nc(C(O)=O)cn2cc1,C1728
CN(C)S(c1cc(C(O)=O)ccc1)(=O)=O,C1729
OC(c(cc1C(N2)=O)cnc1N(C1CC1)C2=O)=O,C1730
CCS(N(CCC1)C1C(O)=O)(=O)=O,C1731
OC(c1cccnc1Oc(cccc1)c1Br)=O,C1732
Cc(cc1)ccc1N([C@@H]([C@H](CC1)C(O)=O)c2cccs2)C1=O,C1733
OC(c(cc(cc1)F)c1-c1ccccc1)=O,C1734
CN(C)C(CC(O)=O)=O,C1735
OC(c(cc1)cc2c1nco2)=O,C1736
CS(N(C1)CC1C(O)=O)(=O)=O,C1737
OC(c(cc1)ccc1OCc1ccncc1)=O,C1738
OC(C1SCCCC1)=O,C1739
Cc1noc(C(O)=O)n1,C1740
CCC(N(CCCC1)C1C(O)=O)=O,C1741
CN(c1ccccc1)c(cccc1)c1C(O)=O,C1742
OC(CCC(c1cc(CCCC2)c2cc1)=O)=O,C1743
CN(CC(O)=O)c(cc1)ncc1C#N,C1744
OC(C(CC1)CCN1S(Cc1ccccc1)(=O)=O)=O,C1745
COc(ccc(C(c(cccc1)c1C(O)=O)=O)c1)c1F,C1746
OC(CC(c1cccs1)n1cccc1)=O,C1747
N#Cc1c(COc2cccc(C(O)=O)c2)cccc1,C1748
Cc1c(C2(CCC2)C(O)=O)cccc1,C1749
Cc1c(C(O)=O)sc(-c2cccs2)n1,C1750
CN([C@@H]([C@H](C1)C(O)=O)c2cccc(F)c2)C1=O,C1751
CC(C)c(cc1)ccc1Oc(cc1)ncc1C(O)=O,C1752
Cc(ccc(CC(O)=O)c1)c1OC,C1753
Cn1c(C(N)=O)cc(S(N(CC2)CCC2C(O)=O)(=O)=O)c1,C1754
OC(c1c(cc(cc2)F)c2nc(O)c1)=O,C1755
CCCC(N(CCC1)C1C(O)=O)=O,C1756
Cc1cccc(-c2nnc(-c(cc3)ccc3C(O)=O)o2)c1,C1757
OC(C(CCN1c(cccc2)c2Br)C1=O)=O,C1758
Cc(cc1)nn1-c1c(C(O)=O)c2ccccc2nc1C,C1759
OC(CCC1CCC1)=O,C1760
CC(C)(C(c(cc1)ccc1OCc1ccccc1)O)C(O)=O,C1761
COc(cc(cc1)SC)c1C(O)=O,C1762
OC(c1cc(S(N2CCCC2)(=O)=O)c[nH]1)=O,C1763
OC(C1OCCN(CC(N2)=Nc(cccc3)c3C2=O)C1)=O,C1764
OC(/C=C/c(c(Cl)ccc1)c1Cl)=O,C1765
CC(C)c1ccc(C2(CCCC2)C(O)=O)cc1,C1766
OC(c1nc([nH]cc2)c2cc1)=O,C1767
NC(N(CC1)CCC1C(O)=O)=O,C1768
[O-][N+](c1ccc(C(O)=O)[nH]1)=O,C1769
CN(C)Cc(cc1)ncc1C(O)=O,C1770
Cc(c(OCC(O)=O)ccc1)c1Cl,C1771
OC(c1csc(S(N2CCOCC2)(=O)=O)c1)=O,C1772
COc(cc1)ccc1C(c(cccc1)c1C(O)=O)=O,C1773
OC(CCCc1nc(C2CC2)no1)=O,C1774
OC(CCN(C=CC(N1)=O)C1=O)=O,C1775
OC(c1cc2ccccc2c(Cl)n1)=O,C1776
CC(C)(CC1C(O)=O)Oc2c1cccc2,C1777
OC(c1cc(cc(cc2)Br)c2[nH]1)=O,C1778
OC(CCCN(C(CC1)=O)C1=O)=O,C1779
OC(c(cccc1)c1SC(CC1)CS1(=O)=O)=O,C1780
OC(c1cc(O)c(cco2)c2c1)=O,C1781
Cc1cc(C(F)(F)F)nc(N(CCC2)CC2C(O)=O)n1,C1782
OC(c1cc(Cl)nnc1)=O,C1783
CN(c1nc(C2CC2)cc(C(O)=O)c11)NC1=O,C1784
OC(CCC(F)(F)F)=O,C1785
CCS(N(Cc1c(C2)cccc1)C2C(O)=O)(=O)=O,C1786
Cc(cc1)cc(C(O)=O)c1-n1cncc1,C1787
OC(C(CC1)CN1C(OCc1ccccc1)=O)=O,C1788
OC(c1cccc(OCc(cc2)ccc2Cl)c1)=O,C1789
Cn1nnnc1SCCC(O)=O,C1790
OC(C(CC1)c(cccc2)c2C1=O)=O,C1791
COc(cc1)ccc1-c(cc1)cc(F)c1C(O)=O,C1792
OC(CC1(CCSCC1)n1nnnc1)=O,C1793
OC(CN(CCC1)C1=O)=O,C1794
[O-][N+](c(c(Cl)ncc1)c1C(O)=O)=O,C1795
OC(C1(CCC1)c(cc1)ccc1Cl)=O,C1796
OC(c1ccc(Cn2c(cccc3)c3nc2)cc1)=O,C1797
CC(N1CCC(O)=O)=C(C)SC1=O,C1798
CCc1c(C(O)=O)[nH]cn1,C1799
Cc(cc1)cc(C)c1OCc(cc1)ccc1C(O)=O,C1800
CN(C(CC1)C(O)=O)C1=O,C1801
OC(c(cc1)ncc1F)=O,C1802
OC(C(CC1)CN1c1ccccc1)=O,C1803
Cc(cc1OC)cc(C(O)=O)c1O,C1804
Cc(cc1)ccc1S(NCC(O)=O)(=O)=O,C1805
OC(CN(C(CC1)=O)C1=O)=O,C1806
CC(c(cccc1)c1C(O)=O)=O,C1807
CC(CC1)=CCC1C(O)=O,C1808
CC(C)c1nccn1CCC(O)=O,C1809
OC(C(C1)Oc(cc2)c1cc2F)=O,C1810
CC(C)c(cc1)cc(O)c1C(O)=O,C1811
Cc1c(C(O)=O)[nH]c(CCC2)c1C2=O,C1812
CS(N(CC(O)=O)c1cccc(Cl)c1)(=O)=O,C1813
OC(c1cc(-c(cc2)ccc2F)nc2ccccc12)=O,C1814
COc(cc1)ccc1N(CC(C1)C(O)=O)C1=O,C1815
CC(CCC1)(C(O)=O)c2c1cccc2,C1816
OC(c1cc(C(NC(N2)=O)=O)c2nc1)=O,C1817
Cc(ccc(C(O)=O)c1)c1[N+]([O-])=O,C1818
NC(c1cc(C(O)=O)nn1-c1ccccc1)=O,C1819
CC(C)Cc(cc1)ccc1C(CCC(O)=O)=O,C1820
Cc1noc(C)c1S(N(CC1)CCC1C(O)=O)(=O)=O,C1821
OC(c(cc1)ncc1Oc(cc1)ccc1Cl)=O,C1822
OC(c(cccc1)c1S(C(F)F)(=O)=O)=O,C1823
CC(Nc1ccnn11)=C(CC(O)=O)C1=O,C1824
CC(C)(C(O)=O)c(cc1)ccc1OC,C1825
OC(c(cc1)cc(F)c1F)=O,C1826
Cc1c(C(O)=O)sc(N=C(COC)N2)c1C2=O,C1827
OC(c1c(cnn2Cc3cnccc3)c2nc(-c2cnccc2)c1)=O,C1828
COc(cc1)ccc1-n1c(SCC(O)=O)ncc1,C1829
Cc1cc(C)c(C(CCCC(O)=O)=O)c(C)c1,C1830
Cc1cn(c(CC(O)=O)cs2)c2n1,C1831
[O-][N+](c(cc1)cc(F)c1C(O)=O)=O,C1832
OC(CN(C(C=CN1Cc2ccccc2)=O)C1=O)=O,C1833
Cc1cccc(Oc(cccc2)c2C(O)=O)c1,C1834
Cc1ncc(CC(O)=O)cc1,C1835
OC(c1ccnn1C1CCCC1)=O,C1836
CC(C)(C1)CC1C(O)=O,C1837
CSCc1c(C(O)=O)oc2c1cccc2,C1838
OCC1CCN(Cc(cc2)ccc2C(O)=O)CC1,C1839
Cc(cc1)c(C)nc1C(O)=O,C1840
OC(c([nH]1)cc(Br)c1Cl)=O,C1841
OC(C[C@H](C1)C[C@@H]1c1ccccc1)=O,C1842
OC(c1nc(N2CCOCC2)ncc1)=O,C1843
COc(ccc(CC(O)=O)c1)c1O,C1844
CC(N(CCCC1)C1C(O)=O)=O,C1845
OC(c(cc1)cc2c1n(Cc1ccccc1)cn2)=O,C1846
OC(CSCc1ncc[nH]1)=O,C1847
OC(c(cc1)ccc1I)=O,C1848
OC(C(CC1)Cc2c1[nH]nn2)=O,C1849
OC(CCN1CCCC1)=O,C1850
Cc1cccc(Oc(cc2)cnc2C(O)=O)c1,C1851
CCC(C(O)=O)c(cc1)ccc1Cl,C1852
CC(N(C)CC(O)=O)=O,C1853
N#Cc(cccc1)c1Oc(cccc1)c1C(O)=O,C1854
COc(cccc1)c1OCc1ccc(C(O)=O)s1,C1855
Cc1cc(C(CCC(O)=O)=O)c(C)cc1,C1856
CN(CC1)CCN1c1cccc(C(O)=O)n1,C1857
OC(c1cscn1)=O,C1858
CCCC(N(CC1)CCC1C(O)=O)=O,C1859
COc(ccc(CC(O)=O)c1)c1F,C1860
OC(CN1N=C(CCSC2)C2=CC1=O)=O,C1861
OC(/C=C/c(c(F)ccc1)c1F)=O,C1862
OC(CC1OCCc2c1scc2)=O,C1863
Cn1c(ccc(C(O)=O)c2)c2nc1,C1864
CC(N(Cc1c(C2)cccc1)C2C(O)=O)=O,C1865
OC(C(c1c2cccc1)=NNC2=O)=O,C1866
CS(N(CCC1)C1C(O)=O)(=O)=O,C1867
COc1cc2ccccc2cc1C(O)=O,C1868
NC(c1ccc(C(O)=O)s1)=O,C1869
OC(c(cc1)cnc1N1CCCCCC1)=O,C1870
CC(C(O)=O)c(c(Cl)ccc1)c1Cl,C1871
CCC(CC(O)=O)(c1ccccc1)O,C1872
OC(c(cc(cc1)-n2nncc2)c1F)=O,C1873
OC(C1CCN(Cc2ccco2)CC1)=O,C1874
Cc(cc1)c(C(O)=O)nc1Br,C1875
Cc1c(C(O)=O)sc(N=CN2C)c1C2=O,C1876
COc1cc(/C=C/C(O)=O)cc(Cl)c1OC,C1877
OC(C1CN(Cc(cc2)ccc2F)CCC1)=O,C1878
CN(CC(O)=O)c(cc1)nnc1Cl,C1879
COc1c(CC(O)=O)cccc1,C1880
CC(CC1)=C(C)CC1C(O)=O,C1881
OC(c1cccc(OCc(cc2)ccc2F)c1)=O,C1882
OC(C(CC1)CCN1c(cc1)nn2c1nnc2C(F)(F)F)=O,C1883
Cc(c(c1nc(C2CC2)c2)c2C(O)=O)nn1-c1ncccc1,C1884
CCC(C(O)=O)N(CCC1)C1=O,C1885
Cc(c(OC)ccc1)c1C(O)=O,C1886
Cc(cc1)ccc1N1N=C(C(O)=O)NCC1=O,C1887
[O-][N+](c1cc(CC(O)=O)ccc1)=O,C1888
CN(CC1)CCC1=CC(O)=O,C1889
Cc1ccc([C@@H](C2)[C@H]2C(O)=O)s1,C1890
CN(Cc1ccccc1)C(c(cccc1)c1C(O)=O)=O,C1891
COc1cc(C(CC2)C(O)=O)c2cc1,C1892
OC(CCN1CCCCC1)=O,C1893
OC(c1cc(F)ncc1)=O,C1894
CC(N=C(N1)N2CCCC2)=C(CC(O)=O)C1=O,C1895
Cc1noc(CSc(cccc2)c2C(O)=O)n1,C1896
CC(C)(C)c1ccc(CC(O)=O)cc1,C1897
OC(CC1OCCc2c1cccc2)=O,C1898
OC(c(cc1)ccc1-n1nccc1-c(cc1)ccc1F)=O,C1899
COc1cc(OCC(C2)C(O)=O)c2cc1,C1900
OC(c(ncc(F)c1)c1F)=O,C1901
OC(c1c(C(F)(F)F)nc2n1CCCC2)=O,C1902
OC(C(C1)CN(CCc(cc2)ccc2F)C1=O)=O,C1903
CN(C)Cc(cc1)ccc1-c(cccc1)c1C(O)=O,C1904
Nc1ncc(CC(O)=O)s1,C1905
CC(C)c(c(OC)cc(C(O)=O)c1)c1OC,C1906
OC(c(n(C1CCCC1)nc1)c1Cl)=O,C1907
OC(CC1=CCCCC1)=O,C1908
OC(c(cc1)cnc1Oc(cc1)ccc1F)=O,C1909
OC(C(CC1)CN1c1ccncc1)=O,C1910
CC(C)(C(O)=O)c(cc1)cc(Cl)c1Cl,C1911
OC(c(cccc1)c1S(N1CCOCC1)(=O)=O)=O,C1912
OC(CSc1nc(cccc2)c2[nH]1)=O,C1913
Cc(cc1)cc(/C=C/C(O)=O)c1OC,C1914
CS(c1c(C(O)=O)scc1)(=O)=O,C1915
Cc1nc(CN(CCC2)C2C(O)=O)no1,C1916
OC([C@@H](C1)[C@H]1c(ccc(Cl)c1)c1Cl)=O,C1917
OCc(cc1)ccc1OCCC(O)=O,C1918
Cc(n(C)nc1C)c1-c1ccnc2cc(C(O)=O)nn12,C1919
CC(C)(C)c1nc(O)c(C(O)=O)c(C)n1,C1920
OC(C1(CCOCC1)c(cc1)ccc1F)=O,C1921
C#CCN(C(c(cc1)c2cc1C(O)=O)=O)S2(=O)=O,C1922
CS(c1csc(C(O)=O)c1)(=O)=O,C1923
OC(CC1(Cc2nc(cccc3)c3s2)CCCCC1)=O,C1924
CCc(cc1)ccc1OCc(cc1)ccc1C(O)=O,C1925
COc1cccc(C2)c1OCC2C(O)=O,C1926
OC(Cn1nnnc1-c1cscc1)=O,C1927
CCC(C(O)=O)c(cc1)ccc1F,C1928
CC(N(CC#C)c1cccc(C(O)=O)c1)=O,C1929
Cc1nn(C)cc1S(N(CC1)CCC1C(O)=O)(=O)=O,C1930
CCOc(cc(/C=C/C(O)=O)cc1)c1OC,C1931
OC(C(C1)CN(Cc2ccccc2)C1=O)=O,C1932
OC(c(ccc(-n1nnnc1)c1)c1Cl)=O,C1933
Cc1c(C2(CCCC2)C(O)=O)cccc1,C1934
N#Cc1cccc(/C=C/C(O)=O)c1,C1935
COCCOc(ccc(C(O)=O)c1)c1OC,C1936
CC(N(CSC1)C1C(O)=O)=O,C1937
OC(/C=C/c1cn(-c2ccccc2)nc1-c(cc1)ccc1F)=O,C1938
OC([C@H](CC1)CC[C@@H]1c1ccccc1)=O,C1939
OC(CCN(c(cccc1)c1C(N1)=O)C1=O)=O,C1940
OC(c(cc1)ccc1Oc(cc1)ccc1F)=O,C1941
Cc1c(C(O)=O)sc(C2=C(C)C(C)=NN(C)C2=O)n1,C1942
COc(cc1)c(CC(O)=O)cc1Cl,C1943
OC(CC1CCC1)=O,C1944
OC(c1cnc2n(Cc3cnccc3)ncc2c1)=O,C1945
O[C@@H](C[C@@H]1C(O)=O)CN1C(CCc(cc1)cc(F)c1F)=O,C1946
Cc1nc(C(O)=O)no1,C1947
COc1cc(C(O)=O)cc(Br)c1O,C1948
CC(N1)=C(C)N=C(C(O)=O)C1=O,C1949
CC(C1CCC1)C(O)=O,C1950
OC(c1cc(cc(cc2)F)c2[nH]1)=O,C1951
OC(C(C1)CN(Cc2cccc(C(F)(F)F)c2)C1=O)=O,C1952
OC(c(cccc1)c1OCc(cccc1)c1Cl)=O,C1953
Cc(oc(C(O)=O)c1)c1S(N1CCCC1)(=O)=O,C1954
Cc1ccc(CC(O)=O)cc1,C1955
CC(Nc1cc(C(O)=O)cc(NC(C)=O)c1)=O,C1956
CC(N(CC1)Cc2c1sc(C(O)=O)c2)=O,C1957
OC(C1(CCCC1)c(cc1)ccc1Cl)=O,C1958
CSc1ncccc1C(O)=O,C1959
CN(C)c(ccc(C(O)=O)c1)c1F,C1960
OC(c1noc2c1CCCCC2)=O,C1961
CCC(C)CC(O)=O,C1962
OC(CC1Oc(cccc2)c2NC1=O)=O,C1963
Cc1ccnc(C(O)=O)n1,C1964
CC(C)CC(N(Cc1c(C2)cccc1)C2C(O)=O)=O,C1965
COc(cc(cc1)Br)c1C(O)=O,C1966
Cn(cnc1c2)c1ncc2C(O)=O,C1967
OC(CCC(c(s1)ccc1Cl)=O)=O,C1968
[O-][N+](c(cc1)cc(CC(O)=O)c1F)=O,C1969
Cc(cc1)ccc1N(CC(C1)C(O)=O)C1=O,C1970
OC(C(N=C(C1CC1)N1)=CC1=O)=O,C1971
COc1cc(C(O)=O)cc(OC)c1,C1972
OC(CSc1nnc2n1cccc2)=O,C1973
OC(Cc(cc1)cc(F)c1F)=O,C1974
CCC1(Cn2nnc(C(O)=O)c2)COC1,C1975
OC(C(Cc1c(C2)cccc1)N2C(c1ccco1)=O)=O,C1976
COc1cccc(C(O)=O)c1OC,C1977
CC(N(CCC1)[C@@H]1C(O)=O)=O,C1978
OC(c1cccc(Oc(cc2)ccc2Cl)c1)=O,C1979
NC(c1cc(C(O)=O)co1)=O,C1980
CC(N(C1)CC1C(O)=O)=O,C1981
CCS(c(cc1)ccc1C(O)=O)(=O)=O,C1982
N#CCCN(C(CCC(O)=O)=O)c1ccccc1,C1983
OC(C(C1)c(cccc2)c2C1=O)=O,C1984
Cc1cc(C(O)=O)c(cnn2C)c2n1,C1985
OC(c(cc1)cc(S(N2C3CC3)(=O)=O)c1C2=O)=O,C1986
OC(c1cc(CCCC2)c2[nH]1)=O,C1987
OC(c(cc1)ccc1Oc1ccncc1)=O,C1988
Cc1c(C(O)=O)sc(N=C2N3CCC2)c1C3=O,C1989
COc(cc1)c(/C=C/C(O)=O)cc1Cl,C1990
Cc1cccc(N2CCN(CCC(O)=O)CC2)c1,C1991
OC(c1cnc2ncc(Br)cc2c1)=O,C1992
Cc(c(C)c1)cc2c1occ2CC(O)=O,C1993
OC(C(CC1)Cn2c1nnc2)=O,C1994
CCN(Cc1cccc(C(O)=O)c11)C1=O,C1995
CSCc1noc(CCC(O)=O)n1,C1996
CCOc(cc1)c(C)cc1C(O)=O,C1997
OC(CC(CC1)c2c1cccc2)=O,C1998
CS(c1c(C(O)=O)nccc1)(=O)=O,C1999
CC(CC1)CCN1c(ccc(C(O)=O)c1)c1[N+]([O-])=O,C2000
CC(C)(C)OC(=O)N[C@@H]1C[C@H]1C(O)=O,B1
C[C@H](CC(O)=O)NC(=O)OC(C)(C)C,B2
CC(C)(C)OC(=O)N[C@H](CO)CC(O)=O,B3
CC(C)(C)OC(=O)N[C@@H](CC#C)CC(O)=O,B4
CC(C)(C)OC(=O)N[C@@H](CC(N)=O)CC(O)=O,B5
CC(C)C[C@H](CC(O)=O)NC(=O)OC(C)(C)C,B6
CC[C@H](C)[C@@H](CC(O)=O)NC(=O)OC(C)(C)C,B7
CC(C)(C)OC(=O)NC1(CC(O)=O)CCCCC1,B8
CC(C)(C)OC(=O)NC1(CC(O)=O)CCOCC1,B9
CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)CC(O)=O,B10
CC(C)(C)OC(=O)N[C@H](C\C=C\c1ccccc1)CC(O)=O,B11
CC(C)C[C@@H](N(C)C(=O)OC(C)(C)C)C(O)=O,B12
CCC[C@@H](NC(=O)OC(C)(C)C)C(O)=O,B13
CC(C)(C)OC(=O)N[C@H](CC#C)C(O)=O,B14
CC(C)(C)OC(=O)N[C@@](C)(CO)C(O)=O,B15
CC(C)(C)C[C@H](NC(=O)OC(C)(C)C)C(O)=O,B16
CC(=O)N[C@@H](CCNC(=O)OC(C)(C)C)C(O)=O,B17
CCCC(CCC)(NC(=O)OC(C)(C)C)C(O)=O,B18
CC(C)(C)OC(=O)NC1(CC2(CCC2)C1)C(O)=O,B19
CN(C)CCCC[C@H](NC(=O)OC(C)(C)C)C(O)=O,B20
CC(C)(C)OC(=O)N[C@H](CCCNC(N)=O)C(O)=O,B21
CC(C)(C)OC(=O)N[C@H](CC1CCCCC1)C(O)=O,B22
CC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(O)=O,B23
CC(C)(C)OC(=O)N[C@@H](CCCCNC(N)=O)C(O)=O,B24
CC(C)(C)OC(=O)NC(C)(C)CCC(O)=O,B25
CC(C)(C)OC(=O)NCCCCC(O)=O,B26
CC(C)(C)OC(=O)NC[C@H](O)CC(O)=O,B27
CC(C)(C)OC(=O)NCC(C)(C)CC(O)=O,B28
CC(C)(C)OC(=O)NCC1(CC(O)=O)COC1,B29
CC(C)(C)OC(=O)N[C@@H]([C@H](O)c1cccnc1)C(O)=O,B30
CC(C)(C)OC(=O)N[C@@H]([C@H](O)c1ccccc1)C(O)=O,B31
CC(C)(C)OC(=O)N[C@@H]([C@H](O)c1ccc(Cl)cc1)C(O)=O,B32
CC(C)(C)OC(=O)N[C@@H]1CC[C@H]1C(O)=O,B33
CC(C)(C)OC(=O)N[C@H]1COC[C@H]1C(O)=O,B34
CC(C)(C)OC(=O)N[C@H]1[C@@H]2C[C@@H](C=C2)[C@H]1C(O)=O,B35
CC(C)(C)OC(=O)N[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1C(O)=O,B36
CC(C)(C)OC(=O)N[C@H]1[C@H]2O[C@H](C=C2)[C@H]1C(O)=O,B37
CC(C)(C)OC(=O)N1CSC[C@H]1C(O)=O,B38
CC(C)(C)OC(=O)N1CCSC[C@H]1C(O)=O,B39
CC(C)(C)OC(=O)N1CC(=O)NC[C@H]1C(O)=O,B40
CC(C)(C)OC(=O)N1CCCC[C@@H]1CC(O)=O,B41
CC(C)(C)OC(=O)N[C@@H]1CC[C@@H](C1)C(O)=O,B42
CC(C)(C)OC(=O)N[C@H]1CCC[C@@H](C1)C(O)=O,B43
CC(C)(C)OC(=O)N[C@@H]1C[C@@H](CC(F)(F)C1)C(O)=O,B44
CC(C)(C)OC(=O)N[C@@H]1C[C@H](CC(O)=O)C1,B45
CC(C)(C)OC(=O)NC[C@@H]1CC[C@@H]1C(O)=O,B46
CC(C)(C)OC(=O)NC[C@H]1C[C@@H](C1)C(O)=O,B47
CC(C)(C)OC(=O)NCC1(CCCCC1)C(O)=O,B48
C[C@H]1[C@H](CCN1C(=O)OC(C)(C)C)C(O)=O,B49
CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1C2C(O)=O,B50
CC(C)(C)OC(=O)N1CC[C@@]2(C[C@H]12)C(O)=O,B51
CC(C)(C)OC(=O)N1[C@H]2CC[C@@H]1C(C2)C(O)=O,B52
CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1[C@@H]1C[C@@]1(C2)C(O)=O,B53
CC(C)(C)OC(=O)N1CC[C@@H]([C@H]1c1ccccc1)C(O)=O,B54
C[C@H]1CCN([C@@H]1C(O)=O)C(=O)OC(C)(C)C,B55
CC(C)(C)OC(=O)N1CC[C@H](O)[C@@H]1C(O)=O,B56
CC(C)(C)OC(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(O)=O,B57
CC(C)(C)OC(=O)N1CCC[C@@H]2C[C@]12C(O)=O,B58
